entryDate,closeDate,shortStrike,longStrike,credit,closeReason,netPnl
2020-08-07,2020-08-25,318,313,0.6534,profit_target,33.384306720551834
2020-08-26,2020-09-21,330,325,0.6684,stop_loss,-146.28405816754537
2020-08-25,2020-09-23,327,322,0.6592,stop_loss,-184.83624466555455
2020-09-30,2020-10-12,316,311,0.6212,profit_target,30.02953517365271
2020-10-12,2020-10-28,334,329,0.6565,stop_loss,-217.8350702288003
2020-10-01,2020-11-03,318,313,0.6310,profit_target,49.996610385866795
2021-07-08,2021-07-23,414,409,0.7137,profit_target,38.016714254445546
2021-07-07,2021-07-29,420,415,0.7132,profit_target,37.6218842283472
2021-07-23,2021-08-12,424,419,0.7066,profit_target,41.14924912307218
2021-07-29,2021-08-16,424,419,0.6988,profit_target,38.2663103320362
2021-08-12,2021-08-30,431,426,0.7341,profit_target,35.43716958661251
2021-08-16,2021-09-15,432,427,0.7230,profit_target,50.711644178672344
2021-08-30,2021-09-30,437,432,0.7360,stop_loss,-245.15638330795923
2021-09-15,2021-10-14,430,425,0.7162,profit_target,41.382168123799175
2021-10-14,2021-10-21,427,422,0.7117,profit_target,36.58852867882318
2021-10-15,2021-10-25,431,426,0.7220,profit_target,34.92047120395982
2021-10-21,2021-11-03,440,435,0.7346,profit_target,39.06692892970413
2021-10-25,2021-11-04,441,436,0.7148,profit_target,34.704547975451746
2021-11-03,2021-12-07,450,445,0.7078,profit_target,69.18586345988741
2021-11-04,2021-12-07,452,447,0.7260,profit_target,64.00083069460516
2021-12-07,2021-12-27,446,441,0.6973,profit_target,48.653849293254666
2021-12-08,2021-12-27,449,444,0.7008,profit_target,42.496181250724604
2021-12-27,2022-01-18,460,455,0.7132,stop_loss,-149.1936757543104
2021-12-28,2022-01-18,460,455,0.7231,stop_loss,-147.16914916094652
2022-03-18,2022-03-29,422,417,0.6611,profit_target,39.86592373088742
2022-03-21,2022-03-29,423,418,0.6819,profit_target,37.666080056621084
2022-03-29,2022-04-11,444,439,0.7226,stop_loss,-147.94024712303184
2022-03-30,2022-04-22,440,435,0.6984,stop_loss,-270.00218082080096
2022-04-13,2022-04-26,423,418,0.6898,stop_loss,-200.4022712265811
2023-01-10,2023-01-24,374,369,0.6929,profit_target,33.70393659570796
2023-01-11,2023-01-26,378,373,0.6806,profit_target,35.57662291944767
2023-01-24,2023-02-02,384,379,0.6851,profit_target,36.728400295259874
2023-01-26,2023-02-14,389,384,0.7008,profit_target,35.67060205125729
2023-02-02,2023-02-24,400,395,0.6896,stop_loss,-166.55597047763592
2023-02-14,2023-03-09,396,391,0.6988,stop_loss,-191.02074083501066
2023-02-27,2023-03-27,379,374,0.6727,profit_target,41.50103561731848
2023-03-29,2023-04-13,386,381,0.7137,profit_target,42.05930736777263
2023-03-30,2023-04-13,388,383,0.7052,profit_target,35.916948506270515
2023-04-13,2023-05-10,398,393,0.7030,profit_target,41.80226379769509
2023-04-14,2023-05-10,398,393,0.7097,profit_target,38.28784701704508
2023-05-10,2023-05-30,398,393,0.7055,profit_target,37.858567895281766
2023-05-11,2023-05-30,397,392,0.6935,profit_target,36.98668249399874
2023-05-31,2023-06-02,401,396,0.7001,profit_target,34.61338380702132
2023-05-30,2023-06-06,404,399,0.7095,profit_target,36.359013173391205
2023-06-02,2023-06-14,414,409,0.6998,profit_target,39.063195867930474
2023-06-06,2023-06-15,415,410,0.7076,profit_target,41.51801965956503
2023-06-14,2023-06-30,424,419,0.7238,profit_target,42.3913395415167
2023-06-15,2023-07-11,428,423,0.7040,profit_target,43.50725023483521
2023-06-30,2023-07-17,432,427,0.7322,profit_target,42.50361909826461
2023-07-11,2023-07-18,429,424,0.7070,profit_target,41.319367345574506
2023-07-17,2023-08-17,439,434,0.7272,stop_loss,-150.714024832958
2023-07-18,2023-08-17,442,437,0.7132,stop_loss,-228.26108006049452
2023-08-29,2023-09-21,435,430,0.7056,stop_loss,-146.93222755028216
2023-08-30,2023-09-21,438,433,0.7361,stop_loss,-205.31279918767666
2024-05-15,2024-06-05,516,511,0.7261,profit_target,39.25333778974833
2024-05-16,2024-06-05,515,510,0.7205,profit_target,41.72884051738217
2024-06-05,2024-06-17,521,516,0.7532,profit_target,43.612385872904454
2024-06-06,2024-06-17,521,516,0.7549,profit_target,42.421282408021895
2024-06-17,2024-07-03,532,527,0.7374,profit_target,40.1475004151071
2024-06-18,2024-07-05,534,529,0.7394,profit_target,42.149262625167424
2024-07-03,2024-07-16,539,534,0.7335,profit_target,41.40242736652384
2024-07-16,2024-07-24,550,545,0.7316,stop_loss,-204.14320050917524
2024-07-05,2024-08-02,542,537,0.7595,stop_loss,-227.71750231715686
2024-07-26,2024-08-05,526,521,0.7346,stop_loss,-199.36177143825546
2025-05-01,2025-05-12,529,524,0.6646,profit_target,44.08733739049397
2025-05-02,2025-05-12,540,535,0.6969,profit_target,35.63085464397675
2025-05-12,2025-06-02,560,555,0.7190,profit_target,39.310835828844134
2025-05-13,2025-06-03,565,560,0.7374,profit_target,40.642611471462416
2025-06-02,2025-06-24,569,564,0.7239,profit_target,53.11508853843962
2025-06-03,2025-06-24,573,568,0.7227,profit_target,45.69493794531043
2025-06-24,2025-07-03,585,580,0.7253,profit_target,38.87795200370876
2025-06-25,2025-07-03,586,581,0.7281,profit_target,36.755880094748235
2025-07-03,2025-07-23,605,600,0.7428,profit_target,42.869010922291736
2025-07-07,2025-07-23,598,593,0.7299,profit_target,45.52682801828185
2025-07-23,2025-08-12,614,609,0.7431,profit_target,44.51653338182852
2025-07-24,2025-08-12,615,610,0.7600,profit_target,42.034664027576426
2025-08-12,2025-09-04,624,619,0.7648,profit_target,41.542496167431594
2025-08-13,2025-09-08,626,621,0.7544,profit_target,45.08804964840864
2025-09-04,2025-09-19,628,623,0.7468,profit_target,43.30348106630568
2025-09-08,2025-09-19,628,623,0.7580,profit_target,38.68266729460332
2025-09-19,2025-10-20,644,639,0.7629,profit_target,66.84181152327015
2025-09-22,2025-10-20,645,640,0.7390,profit_target,47.71170751740614
2025-10-20,2025-11-10,646,641,0.7356,profit_target,41.205833965103
2025-10-21,2025-11-10,647,642,0.7471,profit_target,38.39449616651338
2025-11-11,2025-11-20,658,653,0.7381,stop_loss,-168.1582809525426
2025-11-10,2025-12-03,656,651,0.7333,profit_target,37.338049197694986
2025-11-25,2025-12-10,648,643,0.7247,profit_target,40.900715322527944
2025-12-03,2025-12-23,661,656,0.7637,profit_target,44.66176211065731
2025-12-10,2026-01-05,665,660,0.7642,profit_target,47.29836140613317
2025-12-23,2026-01-22,670,665,0.7691,profit_target,54.622839954291976
2026-01-05,2026-01-27,667,662,0.7445,profit_target,37.0617668046866
2026-01-22,2026-02-20,667,662,0.7451,profit_target,37.639910144038154
2026-01-27,2026-02-25,672,667,0.7395,profit_target,37.89402979979543
2026-02-25,2026-03-13,667,662,0.7451,stop_loss,-164.53235736139533
